x,y,z,label
-0.043,-0.162,1.208,0
-0.039,-0.172,1.198,0
-0.043,-0.137,1.242,0
-0.043,-0.106,1.039,0
-0.032,-0.163,1.1,0
-0.04,-0.133,1.047,0
-0.03,-0.148,1.184,0
-0.045,-0.194,1.274,0
-0.038,-0.183,1.28,0
-0.042,-0.121,1.159,0
-0.036,-0.114,1.143,0
-0.035,-0.134,1.018,0
-0.031,-0.177,1.222,0
-0.041,-0.139,1.22,0
-0.048,-0.121,1.282,0
-0.033,-0.137,1.235,0
-0.031,-0.104,1.226,0
-0.032,-0.137,1.095,0
-0.047,-0.157,1.172,0
-0.04,-0.133,1.14,0
-0.042,-0.111,1.252,0
-0.046,-0.13,1.211,0
-0.041,-0.112,1.112,0
-0.038,-0.191,1.107,0
-0.049,-0.12,1.104,0
-0.047,-0.15,1.277,0
-0.047,-0.107,1.116,0
-0.042,-0.191,1.292,0
-0.032,-0.187,1.275,0
-0.04,-0.13,1.061,0
-0.039,-0.161,1.266,0
-0.032,-0.113,1.155,0
-0.033,-0.118,1.025,0
-0.031,-0.152,1.126,0
-0.047,-0.119,1.017,0
-0.038,-0.129,1.111,0
-0.042,-0.108,1.026,0
-0.031,-0.188,1.079,0
-0.048,-0.149,1.255,0
-0.048,-0.176,1.106,0
-0.035,-0.103,1.082,0
-0.034,-0.181,1.037,0
-0.034,-0.144,1.044,0
-0.049,-0.107,1.228,0
-0.036,-0.106,1.088,0
-0.03,-0.154,1.256,0
-0.037,-0.171,1.085,0
-0.044,-0.104,1.176,0
-0.038,-0.166,1.012,0
-0.047,-0.161,1.168,0
-0.031,-0.145,1.162,0
-0.045,-0.187,1.237,0
-0.041,-0.149,1.224,0
-0.033,-0.107,1.025,0
-0.05,-0.103,1.127,0
-0.048,-0.17,1.221,0
-0.034,-0.132,1.194,0
-0.037,-0.133,1.17,0
-0.032,-0.197,1.277,0
-0.041,-0.14,1.111,0
-0.045,-0.143,1.189,0
-0.041,-0.134,1.021,0
-0.048,-0.181,1.212,0
-0.045,-0.163,1.237,0
-0.048,-0.142,1.138,0
-0.036,-0.163,1.121,0
-0.037,-0.151,1.042,0
-0.035,-0.191,1.19,0
-0.046,-0.13,1.156,0
-0.042,-0.139,1.254,0
-0.044,-0.182,1.019,0
-0.038,-0.163,1.269,0
-0.034,-0.185,1.2,0
-0.035,-0.142,1.023,0
-0.044,-0.176,1.236,0
-0.032,-0.122,1.025,0
-0.049,-0.142,1.111,0
-0.043,-0.117,1.231,0
-0.039,-0.116,1.113,0
-0.041,-0.172,1.262,0
-0.044,-0.169,1.07,0
-0.032,-0.2,1.041,0
-0.046,-0.146,1.003,0
-0.047,-0.147,1.149,0
-0.094,-0.09,0.844,1
-0.046,-0.158,1.215,0
-0.044,-0.121,1.002,0
-0.032,-0.179,1.226,0
-0.046,-0.104,1.06,0
-0.044,-0.154,1.115,0
-0.039,-0.147,1.271,0
-0.047,-0.161,1.113,0
-0.044,-0.137,1.172,0
-0.036,-0.168,1.278,0
-0.037,-0.114,1.113,0
-0.039,-0.11,1.14,0
-0.035,-0.141,1.164,0
-0.035,-0.117,1.006,0
-0.043,-0.133,1.288,0
-0.046,-0.179,1.025,0
-0.033,-0.145,1.072,0
-0.044,-0.195,1.079,0
-0.038,-0.112,1.02,0
-0.032,-0.191,1.156,0
-0.049,-0.171,1.046,0
-0.044,-0.104,1.025,0
-0.047,-0.121,1.17,0
-0.046,-0.153,1.269,0
-0.031,-0.151,1.212,0
-0.045,-0.176,1.199,0
-0.03,-0.137,1.194,0
-0.037,-0.164,1.189,0
-0.03,-0.125,1.045,0
-0.033,-0.192,1.093,0
-0.046,-0.118,1.158,0
-0.041,-0.121,1.236,0
-0.039,-0.183,1.295,0
-0.045,-0.119,1.277,0
-0.031,-0.166,1.074,0
-0.032,-0.154,1.209,0
-0.034,-0.172,1.279,0
-0.05,-0.114,1.089,0
-0.042,-0.154,1.191,0
-0.031,-0.17,1.002,0
-0.041,-0.181,1.091,0
-0.048,-0.156,1.11,0
-0.036,-0.127,1.227,0
-0.036,-0.15,1.271,0
-0.037,-0.182,1.121,0
-0.046,-0.107,1.258,0
-0.034,-0.195,1.276,0
-0.045,-0.107,1.034,0
-0.037,-0.132,1.026,0
-0.04,-0.107,1.102,0
-0.032,-0.192,1.239,0
-0.04,-0.133,1.202,0
-0.043,-0.146,1.194,0
-0.034,-0.158,1.229,0
-0.043,-0.156,1.106,0
-0.031,-0.177,1.174,0
-0.041,-0.144,1.067,0
-0.037,-0.195,1.225,0
-0.041,-0.107,1.034,0
-0.036,-0.118,1.161,0
-0.037,-0.176,1.086,0
-0.036,-0.169,1.062,0
-0.04,-0.126,1.105,0
-0.042,-0.132,1.276,0
-0.046,-0.142,1.136,0
-0.044,-0.192,1.187,0
-0.039,-0.171,1.256,0
-0.043,-0.152,1.229,0
-0.034,-0.128,1.228,0
-0.04,-0.127,1.189,0
-0.046,-0.104,1.173,0
-0.039,-0.186,1.116,0
-0.039,-0.193,1.089,0
-0.049,-0.135,1.171,0
-0.042,-0.198,1.079,0
-0.031,-0.134,1.012,0
-0.037,-0.136,1.055,0
-0.035,-0.159,1.159,0
-0.032,-0.13,1.021,0
-0.044,-0.193,1.171,0
-0.048,-0.116,1.012,0
-0.037,-0.11,1.195,0
-0.048,-0.154,1.067,0
-0.05,-0.15,1.269,0
-0.037,-0.148,1.023,0
-0.045,-0.174,1.021,0
-0.039,-0.113,1.145,0
-0.042,-0.103,1.242,0
-0.039,-0.187,1.199,0
-0.039,-0.163,1.241,0
-0.031,-0.115,1.286,0
-0.035,-0.18,1.136,0
-0.038,-0.164,1.022,0
-0.039,-0.192,1.098,0
-0.036,-0.18,1.054,0
-0.036,-0.153,1.099,0
-0.046,-0.158,1.211,0
-0.034,-0.163,1.259,0
-0.033,-0.153,1.082,0
-0.041,-0.137,1.096,0
-0.034,-0.116,1.166,0
-0.046,-0.183,1.177,0
-0.042,-0.199,1.295,0
-0.043,-0.163,1.061,0
-0.036,-0.17,1.037,0
-0.032,-0.116,1.145,0
-0.037,-0.183,1.052,0
-0.036,-0.198,1.125,0
-0.04,-0.142,1.26,0
-0.034,-0.153,1.162,0
-0.048,-0.169,1.092,0
-0.042,-0.164,1.26,0
-0.04,-0.133,1.241,0
-0.035,-0.199,1.144,0
-0.047,-0.143,1.233,0
-0.05,-0.173,1.189,0
-0.045,-0.167,1.112,0
-0.03,-0.121,1.239,0
-0.034,-0.142,1.02,0
-0.049,-0.123,1.286,0
-0.046,-0.154,1.185,0
-0.036,-0.117,1.089,0
-0.046,-0.184,1.204,0
-0.048,-0.115,1.242,0
-0.042,-0.156,1.274,0
-0.03,-0.145,1.0,0
-0.035,-0.131,1.172,0
-0.031,-0.156,1.125,0
-0.048,-0.105,1.004,0
-0.039,-0.186,1.108,0
-0.033,-0.155,1.057,0
-0.032,-0.163,1.181,0
-0.043,-0.105,1.241,0
-0.044,-0.113,1.111,0
-0.041,-0.185,1.039,0
-0.048,-0.137,1.079,0
-0.042,-0.15,1.053,0
-0.041,-0.192,1.14,0
-0.049,-0.141,1.28,0
-0.034,-0.173,1.108,0
-0.048,-0.181,1.214,0
-0.037,-0.135,1.125,0
-0.077,-0.568,1.088,1
-0.033,-0.199,1.234,0
-0.037,-0.186,1.218,0
-0.036,-0.116,1.05,0
-0.034,-0.112,1.251,0
-0.04,-0.185,1.218,0
-0.038,-0.137,1.048,0
-0.048,-0.154,1.094,0
-0.032,-0.135,1.265,0
-0.04,-0.137,1.272,0
-0.049,-0.129,1.026,0
-0.048,-0.194,1.109,0
-0.042,-0.193,1.203,0
-0.048,-0.171,1.245,0
-0.033,-0.105,1.177,0
-0.043,-0.162,1.227,0
-0.043,-0.192,1.166,0
-0.048,-0.135,1.182,0
-0.04,-0.101,1.171,0
-0.038,-0.164,1.245,0
-0.045,-0.166,1.091,0
-0.045,-0.122,1.032,0
-0.043,-0.184,1.024,0
-0.041,-0.124,1.049,0
-0.044,-0.194,1.109,0
-0.057,-0.049,0.811,1
-0.037,-0.12,1.119,0
-0.037,-0.121,1.206,0
-0.033,-0.196,1.266,0
-0.036,-0.174,1.041,0
-0.03,-0.16,1.175,0
-0.046,-0.129,1.197,0
-0.038,-0.189,1.04,0
-0.03,-0.154,1.171,0
-0.036,-0.154,1.258,0
-0.033,-0.153,1.157,0
-0.045,-0.134,1.063,0
-0.035,-0.104,1.242,0
-0.045,-0.149,1.116,0
-0.039,-0.18,1.178,0
-0.047,-0.189,1.181,0
-0.046,-0.175,1.23,0
-0.043,-0.162,1.18,0
-0.044,-0.186,1.082,0
-0.036,-0.151,1.009,0
-0.045,-0.124,1.136,0
-0.033,-0.148,1.132,0
-0.039,-0.155,1.044,0
-0.025,-0.383,0.774,1
-0.032,-0.196,1.134,0
-0.048,-0.102,1.12,0
-0.038,-0.135,1.124,0
-0.034,-0.181,1.166,0
-0.039,-0.129,1.196,0
-0.043,-0.126,1.051,0
-0.038,-0.137,1.162,0
-0.033,-0.166,1.279,0
-0.04,-0.12,1.066,0
-0.03,-0.165,1.054,0
-0.042,-0.154,1.021,0
-0.04,-0.117,1.248,0
-0.03,-0.137,1.291,0
-0.037,-0.181,1.298,0
-0.033,-0.11,1.048,0
-0.039,-0.182,1.296,0
-0.043,-0.168,1.186,0
-0.05,-0.136,1.231,0
-0.04,-0.106,1.208,0
-0.031,-0.185,1.074,0
-0.049,-0.161,1.07,0
-0.047,-0.115,1.093,0
-0.034,-0.19,1.277,0
-0.046,-0.129,1.102,0
-0.031,-0.103,1.131,0
-0.043,-0.196,1.119,0
-0.04,-0.131,1.144,0
-0.037,-0.132,1.266,0
-0.043,-0.117,1.035,0
-0.047,-0.188,1.081,0
-0.047,-0.187,1.15,0
-0.033,-0.151,1.065,0
-0.034,-0.16,1.01,0
-0.04,-0.151,1.235,0
-0.031,-0.191,1.079,0
-0.042,-0.183,1.061,0
-0.039,-0.15,1.024,0
-0.047,-0.151,1.052,0
-0.035,-0.149,1.017,0
-0.035,-0.136,1.184,0
-0.036,-0.155,1.127,0
-0.045,-0.172,1.14,0
-0.043,-0.163,1.132,0
-0.047,-0.118,1.261,0
-0.041,-0.15,1.126,0
-0.048,-0.186,1.292,0
-0.04,-0.102,1.277,0
-0.045,-0.104,1.034,0
-0.039,-0.121,1.114,0
-0.042,-0.131,1.084,0
-0.039,-0.163,1.126,0
-0.046,-0.198,1.237,0
-0.041,-0.123,1.116,0
-0.036,-0.127,1.16,0
-0.036,-0.101,1.25,0
-0.045,-0.125,1.159,0
-0.038,-0.111,1.002,0
-0.038,-0.172,1.106,0
-0.04,-0.161,1.22,0
-0.048,-0.166,1.14,0
-0.042,-0.103,1.201,0
-0.049,-0.199,1.257,0
-0.049,-0.163,1.05,0
-0.033,-0.127,1.011,0
-0.048,-0.143,1.298,0
-0.037,-0.189,1.268,0
-0.038,-0.147,1.059,0
-0.05,-0.182,1.033,0
-0.031,-0.139,1.104,0
-0.03,-0.15,1.169,0
-0.035,-0.11,1.287,0
-0.042,-0.103,1.123,0
-0.047,-0.177,1.182,0
-0.04,-0.136,1.099,0
-0.048,-0.115,1.257,0
-0.045,-0.144,1.213,0
-0.04,-0.188,1.085,0
-0.031,-0.12,1.179,0
-0.035,-0.145,1.059,0
-0.037,-0.123,1.096,0
-0.034,-0.151,1.123,0
-0.041,-0.139,1.146,0
-0.048,-0.167,1.066,0
-0.048,-0.166,1.054,0
-0.038,-0.108,1.224,0
-0.043,-0.173,1.096,0
-0.045,-0.176,1.166,0
-0.045,-0.13,1.299,0
-0.031,-0.171,1.208,0
-0.04,-0.101,1.007,0
-0.045,-0.124,1.074,0
-0.033,-0.105,1.283,0
-0.037,-0.17,1.253,0
-0.046,-0.178,1.202,0
-0.041,-0.167,1.027,0
-0.047,-0.116,1.119,0
-0.036,-0.182,1.285,0
-0.032,-0.155,1.129,0
-0.047,-0.186,1.05,0
-0.036,-0.101,1.221,0
-0.03,-0.191,1.172,0
-0.031,-0.137,1.26,0
-0.048,-0.176,1.106,0
-0.046,-0.101,1.165,0
-0.049,-0.166,1.067,0
-0.035,-0.127,1.282,0
-0.044,-0.11,1.009,0
-0.036,-0.154,1.11,0
-0.033,-0.122,1.194,0
-0.049,-0.154,1.125,0
-0.031,-0.136,1.068,0
-0.048,-0.122,1.133,0
-0.047,-0.185,1.132,0
-0.036,-0.191,1.188,0
-0.044,-0.13,1.104,0
-0.048,-0.174,1.221,0
-0.039,-0.189,1.046,0
-0.033,-0.154,1.055,0
-0.037,-0.178,1.231,0
-0.038,-0.131,1.018,0
-0.044,-0.155,1.056,0
-0.032,-0.106,1.125,0
-0.041,-0.134,1.213,0
-0.033,-0.184,1.001,0
-0.042,-0.147,1.224,0
-0.033,-0.164,1.109,0
-0.038,-0.169,1.047,0
-0.032,-0.19,1.192,0
-0.046,-0.146,1.22,0
-0.032,-0.149,1.243,0
-0.043,-0.185,1.185,0
-0.05,-0.126,1.194,0
-0.04,-0.143,1.167,0
-0.03,-0.112,1.078,0
-0.033,-0.119,1.162,0
-0.043,-0.199,1.207,0
-0.041,-0.103,1.168,0
-0.049,-0.133,1.267,0
-0.047,-0.184,1.231,0
-0.043,-0.17,1.035,0
-0.04,-0.182,1.045,0
-0.034,-0.195,1.275,0
-0.031,-0.151,1.09,0
-0.044,-0.143,1.249,0
-0.048,-0.173,1.01,0
-0.048,-0.128,1.2,0
-0.03,-0.192,1.286,0
-0.035,-0.155,1.068,0
-0.041,-0.139,1.196,0
-0.031,-0.152,1.058,0
-0.043,-0.2,1.077,0
-0.038,-0.117,1.14,0
-0.046,-0.161,1.038,0
-0.04,-0.156,1.112,0
-0.045,-0.106,1.175,0
-0.035,-0.116,1.097,0
-0.047,-0.123,1.09,0
-0.034,-0.158,1.188,0
-0.048,-0.183,1.081,0
-0.032,-0.133,1.104,0
-0.044,-0.138,1.134,0
-0.045,-0.153,1.28,0
-0.037,-0.108,1.023,0
-0.044,-0.196,1.243,0
-0.045,-0.174,1.298,0
-0.043,-0.186,1.233,0
-0.049,-0.101,1.225,0
-0.031,-0.14,1.247,0
-0.03,-0.187,1.217,0
-0.04,-0.103,1.075,0
-0.04,-0.15,1.298,0
-0.041,-0.12,1.189,0
-0.04,-0.166,1.134,0
-0.047,-0.146,1.164,0
-0.094,-0.354,1.215,1
-0.049,-0.124,1.109,0
-0.046,-0.173,1.276,0
-0.044,-0.13,1.145,0
-0.048,-0.175,1.044,0
-0.044,-0.102,1.233,0
-0.032,-0.168,1.068,0
-0.04,-0.162,1.144,0
-0.035,-0.146,1.206,0
-0.035,-0.131,1.009,0
-0.031,-0.109,1.189,0
-0.031,-0.118,1.19,0
-0.038,-0.101,1.179,0
-0.039,-0.124,1.17,0
-0.033,-0.194,1.053,0
-0.046,-0.191,1.048,0
-0.04,-0.179,1.185,0
-0.032,-0.184,1.133,0
-0.047,-0.174,1.115,0
-0.041,-0.191,1.264,0
-0.046,-0.111,1.096,0
-0.047,-0.177,1.215,0
-0.03,-0.193,1.038,0
-0.039,-0.114,1.031,0
-0.04,-0.157,1.082,0
-0.04,-0.151,1.246,0
-0.043,-0.188,1.175,0
-0.05,-0.153,1.254,0
-0.05,-0.185,1.133,0
-0.037,-0.194,1.004,0
-0.048,-0.128,1.29,0
-0.034,-0.196,1.195,0
-0.036,-0.142,1.009,0
-0.042,-0.153,1.283,0
-0.047,-0.186,1.146,0
-0.032,-0.192,1.137,0
-0.032,-0.179,1.124,0
-0.05,-0.175,1.096,0
-0.043,-0.173,1.054,0
-0.043,-0.189,1.162,0
-0.048,-0.146,1.138,0
-0.037,-0.129,1.254,0
-0.043,-0.152,1.161,0
-0.046,-0.161,1.287,0
-0.037,-0.151,1.016,0
-0.043,-0.112,1.195,0
-0.04,-0.157,1.228,0
-0.033,-0.172,1.077,0
-0.038,-0.125,1.176,0
-0.049,-0.15,1.067,0
-0.034,-0.103,1.144,0
-0.031,-0.179,1.044,0
-0.04,-0.197,1.161,0
-0.034,-0.11,1.222,0
-0.04,-0.131,1.095,0
-0.047,-0.142,1.071,0
-0.042,-0.111,1.066,0
-0.045,-0.106,1.016,0
-0.031,-0.122,1.187,0
-0.045,-0.154,1.274,0
-0.036,-0.1,1.152,0
-0.044,-0.194,1.122,0
-0.049,-0.133,1.028,0
-0.034,-0.164,1.01,0
-0.047,-0.181,1.161,0
-0.043,-0.166,1.181,0
-0.034,-0.19,1.102,0
-0.037,-0.11,1.166,0
-0.036,-0.108,1.219,0
-0.033,-0.164,1.161,0
-0.034,-0.192,1.216,0
-0.031,-0.124,1.105,0
-0.041,-0.15,1.089,0
-0.035,-0.141,1.156,0
-0.048,-0.187,1.04,0
-0.036,-0.184,1.103,0
-0.04,-0.177,1.134,0
-0.043,-0.171,1.033,0
-0.041,-0.153,1.28,0
-0.03,-0.168,1.001,0
-0.048,-0.107,1.109,0
-0.036,-0.145,1.187,0
-0.045,-0.133,1.281,0
-0.046,-0.193,1.006,0
-0.03,-0.118,1.013,0
-0.048,-0.159,1.16,0
-0.047,-0.194,1.277,0
-0.035,-0.109,1.071,0
-0.04,-0.125,1.007,0
-0.036,-0.184,1.101,0
-0.031,-0.17,1.022,0
-0.047,-0.198,1.007,0
-0.031,-0.193,1.025,0
-0.043,-0.149,1.158,0
-0.049,-0.119,1.035,0
-0.043,-0.171,1.164,0
-0.038,-0.173,1.201,0
-0.047,-0.148,1.262,0
-0.043,-0.155,1.276,0
-0.045,-0.117,1.06,0
-0.035,-0.188,1.098,0
-0.05,-0.113,1.184,0
-0.042,-0.142,1.142,0
-0.049,-0.165,1.189,0
-0.037,-0.144,1.064,0
-0.036,-0.161,1.158,0
-0.04,-0.177,1.247,0
-0.035,-0.165,1.075,0
-0.036,-0.195,1.2,0
-0.043,-0.118,1.009,0
-0.048,-0.151,1.124,0
-0.032,-0.138,1.065,0
-0.031,-0.108,1.18,0
-0.03,-0.155,1.267,0
-0.044,-0.1,1.081,0
-0.036,-0.131,1.12,0
-0.042,-0.195,1.075,0
-0.049,-0.145,1.034,0
-0.04,-0.106,1.089,0
-0.05,-0.145,1.17,0
-0.047,-0.189,1.239,0
-0.038,-0.169,1.073,0
-0.048,-0.118,1.094,0
-0.031,-0.109,1.214,0
-0.039,-0.11,1.154,0
-0.049,-0.151,1.295,0
-0.049,-0.176,1.241,0
-0.037,-0.106,1.075,0
-0.047,-0.127,1.007,0
-0.03,-0.14,1.102,0
-0.038,-0.164,1.179,0
-0.032,-0.106,1.23,0
-0.036,0.068,1.229,1
-0.039,-0.179,1.165,0
-0.036,-0.144,1.003,0
-0.032,-0.196,1.018,0
-0.034,-0.129,1.206,0
-0.046,-0.151,1.096,0
-0.047,-0.105,1.229,0
-0.043,-0.153,1.03,0
-0.031,-0.106,1.242,0
-0.034,-0.137,1.03,0
-0.031,-0.113,1.1,0
-0.046,-0.163,1.043,0
-0.034,-0.181,1.091,0
-0.046,-0.13,1.286,0
-0.042,-0.188,1.042,0
-0.031,-0.116,1.299,0
-0.042,-0.16,1.24,0
-0.04,-0.107,1.049,0
-0.044,-0.163,1.109,0
-0.033,-0.125,1.151,0
-0.038,-0.19,1.071,0
-0.038,-0.105,1.235,0
-0.035,-0.157,1.005,0
-0.042,-0.192,1.255,0
-0.034,-0.163,1.08,0
-0.042,-0.193,1.019,0
-0.046,-0.159,1.218,0
-0.05,-0.19,1.209,0
-0.04,-0.133,1.214,0
-0.046,-0.183,1.076,0
-0.037,-0.171,1.011,0
-0.032,-0.164,1.001,0
-0.046,-0.167,1.086,0
-0.034,-0.126,1.08,0
-0.042,-0.182,1.215,0
-0.04,-0.153,1.033,0
-0.041,-0.107,1.16,0
-0.035,-0.179,1.209,0
-0.037,-0.101,1.018,0
-0.035,-0.121,1.023,0
-0.038,-0.167,1.038,0
-0.033,-0.114,1.018,0
-0.049,-0.16,1.021,0
-0.04,-0.125,1.153,0
-0.035,-0.191,1.197,0
-0.032,-0.132,1.171,0
-0.047,-0.129,1.019,0
-0.042,-0.159,1.145,0
-0.046,-0.193,1.002,0
-0.036,-0.182,1.184,0
-0.033,-0.179,1.227,0
-0.047,-0.103,1.097,0
-0.044,-0.17,1.072,0
-0.045,-0.129,1.211,0
-0.042,-0.123,1.004,0
-0.045,-0.179,1.184,0
-0.036,-0.105,1.012,0
-0.032,-0.119,1.26,0
-0.039,-0.16,1.276,0
-0.032,-0.11,1.188,0
-0.043,-0.103,1.002,0
-0.032,-0.129,1.191,0
-0.045,-0.17,1.265,0
-0.045,-0.12,1.223,0
-0.047,-0.142,1.299,0
-0.041,-0.133,1.05,0
-0.03,-0.147,1.265,0
-0.033,-0.161,1.249,0
-0.034,-0.139,1.024,0
-0.031,-0.166,1.155,0
-0.047,-0.141,1.023,0
-0.041,-0.12,1.131,0
-0.044,-0.165,1.001,0
-0.038,-0.105,1.263,0
-0.04,-0.176,1.046,0
-0.049,-0.189,1.279,0
-0.042,-0.122,1.004,0
-0.043,-0.151,1.15,0
-0.045,-0.121,1.178,0
-0.031,-0.107,1.154,0
-0.039,-0.153,1.162,0
-0.036,-0.111,1.247,0
-0.044,-0.158,1.12,0
-0.046,-0.117,1.089,0
-0.032,-0.165,1.017,0
-0.038,-0.12,1.231,0
-0.038,-0.109,1.203,0
-0.049,-0.176,1.218,0
-0.045,-0.121,1.045,0
-0.036,-0.176,1.014,0
-0.049,-0.184,1.037,0
-0.044,-0.131,1.286,0
-0.033,-0.136,1.218,0
-0.04,-0.166,1.059,0
-0.045,-0.195,1.012,0
-0.041,-0.125,1.206,0
-0.045,-0.131,1.098,0
-0.049,-0.154,1.138,0
-0.044,-0.197,1.071,0
-0.046,-0.15,1.088,0
-0.056,-0.368,1.165,1
-0.035,-0.159,1.099,0
-0.047,-0.197,1.246,0
-0.037,-0.126,1.197,0
-0.04,-0.14,1.296,0
-0.032,-0.184,1.249,0
-0.033,-0.165,1.012,0
-0.04,-0.173,1.013,0
-0.042,-0.156,1.229,0
-0.043,-0.161,1.183,0
-0.039,-0.183,1.025,0
-0.042,-0.165,1.045,0
-0.038,-0.101,1.116,0
-0.067,-0.441,0.855,1
-0.048,-0.182,1.082,0
-0.045,-0.163,1.068,0
-0.048,-0.112,1.03,0
-0.042,-0.166,1.069,0
-0.036,-0.118,1.186,0
-0.046,-0.188,1.119,0
-0.045,-0.162,1.066,0
-0.049,-0.149,1.226,0
-0.036,-0.145,1.245,0
-0.043,-0.2,1.152,0
-0.048,-0.148,1.094,0
-0.042,-0.159,1.264,0
-0.047,-0.135,1.229,0
-0.046,-0.102,1.087,0
-0.048,-0.118,1.002,0
-0.046,-0.124,1.19,0
-0.038,-0.119,1.236,0
-0.044,-0.119,1.092,0
-0.045,-0.198,1.093,0
-0.046,-0.138,1.24,0
-0.041,-0.131,1.189,0
-0.031,-0.165,1.172,0
-0.045,-0.188,1.219,0
-0.042,-0.126,1.18,0
-0.038,-0.115,1.149,0
-0.032,-0.192,1.221,0
-0.033,-0.16,1.189,0
-0.033,-0.189,1.052,0
-0.036,-0.158,1.039,0
-0.047,-0.136,1.153,0
-0.043,-0.111,1.048,0
-0.037,-0.153,1.212,0
-0.034,-0.106,1.011,0
-0.041,-0.195,1.236,0
-0.041,-0.119,1.269,0
-0.033,-0.156,1.128,0
-0.047,-0.103,1.197,0
-0.046,-0.178,1.266,0
-0.034,-0.161,1.207,0
-0.049,-0.106,1.165,0
-0.045,-0.145,1.269,0
-0.033,-0.101,1.222,0
-0.044,-0.13,1.088,0
-0.032,-0.176,1.297,0
-0.049,-0.143,1.136,0
-0.049,-0.181,1.165,0
-0.039,-0.133,1.226,0
-0.044,-0.105,1.101,0
-0.035,-0.147,1.17,0
-0.047,-0.193,1.187,0
-0.041,-0.125,1.148,0
-0.047,-0.116,1.02,0
-0.04,-0.131,1.244,0
-0.032,-0.181,1.263,0
-0.031,-0.1,1.157,0
-0.046,-0.106,1.229,0
-0.033,-0.18,1.081,0
-0.039,-0.145,1.238,0
-0.033,-0.127,1.29,0
-0.032,-0.147,1.059,0
-0.039,-0.114,1.24,0
-0.031,-0.134,1.082,0
-0.044,-0.106,1.089,0
-0.046,-0.19,1.247,0
-0.039,-0.129,1.243,0
-0.037,-0.168,1.297,0
-0.042,-0.168,1.15,0
-0.046,-0.102,1.22,0
-0.045,-0.146,1.056,0
-0.036,-0.163,1.073,0
-0.039,-0.114,1.233,0
-0.044,-0.105,1.214,0
-0.03,-0.182,1.288,0
-0.047,-0.102,1.252,0
-0.033,-0.164,1.129,0
-0.04,-0.194,1.252,0
-0.032,-0.109,1.2,0
-0.03,-0.106,1.011,0
-0.032,-0.169,1.02,0
-0.085,-0.156,0.809,1
-0.033,-0.124,1.089,0
-0.03,-0.147,1.101,0
-0.034,-0.19,1.106,0
-0.047,-0.143,1.26,0
-0.033,-0.14,1.148,0
-0.049,-0.188,1.025,0
-0.038,-0.169,1.277,0
-0.04,-0.178,1.246,0
-0.038,-0.16,1.164,0
-0.048,-0.118,1.096,0
-0.041,-0.15,1.166,0
-0.042,-0.19,1.29,0
-0.046,-0.194,1.086,0
-0.041,-0.122,1.226,0
-0.045,-0.169,1.125,0
-0.033,-0.196,1.21,0
-0.03,-0.167,1.015,0
-0.031,-0.156,1.06,0
-0.035,-0.165,1.165,0
-0.033,-0.159,1.27,0
-0.037,-0.162,1.242,0
-0.05,-0.168,1.268,0
-0.034,-0.18,1.292,0
-0.034,-0.116,1.006,0
-0.05,-0.172,1.182,0
-0.034,-0.163,1.02,0
-0.038,-0.123,1.052,0
-0.035,-0.151,1.187,0
-0.041,-0.153,1.183,0
-0.047,-0.163,1.025,0
-0.046,-0.195,1.086,0
-0.042,-0.133,1.196,0
-0.048,-0.132,1.086,0
-0.049,-0.19,1.161,0
-0.047,-0.185,1.164,0
-0.042,-0.102,1.26,0
-0.037,-0.138,1.191,0
-0.05,-0.103,1.279,0
-0.032,-0.137,1.192,0
-0.048,-0.103,1.268,0
-0.044,-0.103,1.076,0
-0.031,-0.136,1.066,0
-0.044,-0.199,1.122,0
-0.05,-0.186,1.202,0
-0.041,-0.111,1.269,0
-0.047,-0.187,1.207,0
-0.046,-0.163,1.062,0
-0.049,-0.187,1.268,0
-0.045,-0.124,1.029,0
-0.03,-0.192,1.057,0
-0.047,-0.161,1.195,0
-0.036,-0.189,1.093,0
-0.04,-0.169,1.197,0
-0.047,-0.155,1.104,0
-0.035,-0.125,1.288,0
-0.048,-0.106,1.262,0
-0.042,-0.178,1.134,0
-0.035,-0.163,1.275,0
-0.046,-0.165,1.139,0
-0.039,-0.197,1.046,0
-0.031,-0.153,1.199,0
-0.035,-0.147,1.06,0
-0.05,-0.168,1.265,0
-0.037,-0.126,1.155,0
-0.045,-0.125,1.061,0
-0.042,-0.132,1.259,0
-0.047,-0.183,1.163,0
-0.046,-0.143,1.137,0
-0.031,-0.116,1.23,0
-0.046,-0.119,1.105,0
-0.033,-0.113,1.036,0
-0.034,-0.142,1.294,0
-0.048,-0.15,1.072,0
-0.042,-0.136,1.074,0
-0.044,-0.144,1.074,0
-0.032,-0.145,1.166,0
-0.042,-0.103,1.248,0
-0.033,-0.12,1.078,0
-0.033,-0.124,1.039,0
-0.031,-0.105,1.253,0
-0.034,-0.158,1.083,0
-0.04,-0.153,1.038,0
-0.043,-0.198,1.02,0
-0.032,-0.186,1.177,0
-0.04,-0.13,1.149,0
-0.008,-0.393,1.017,1
-0.044,-0.188,1.158,0
-0.036,-0.19,1.08,0
-0.04,-0.143,1.219,0
-0.044,-0.123,1.108,0
-0.038,-0.128,1.273,0
-0.047,-0.113,1.205,0
-0.042,-0.151,1.149,0
-0.042,-0.13,1.025,0
-0.05,-0.162,1.159,0
-0.036,-0.115,1.235,0
-0.033,-0.172,1.065,0
-0.036,-0.19,1.059,0
-0.043,-0.151,1.159,0
